,link,files
58,https://github.com/pop-os/shell/commit/e7db928ab5892a2c9bb5a917ac55819acd429b27,src/window.ts
59,https://github.com/pop-os/shell/commit/b68a38c12af9bcd7cf41d4e1110b1547f2e59c5e,src/window.ts
60,https://github.com/pop-os/shell/commit/b2cfd692a35a07a6be10fa1576732f20a2fc505d,src/window.ts
61,https://github.com/pop-os/shell/commit/9b75a37bd54711cc1a73101a5c8618a099e173c2,src/auto_tiler.ts
62,https://github.com/pop-os/shell/commit/9b75a37bd54711cc1a73101a5c8618a099e173c2,src/window.ts
63,https://github.com/pop-os/shell/commit/b654b5b69cc00c51dedf27fdfa95e5c89e7a07ce,src/dbus_service.ts
64,https://github.com/pop-os/shell/commit/b654b5b69cc00c51dedf27fdfa95e5c89e7a07ce,src/extension.ts
65,https://github.com/pop-os/shell/commit/b654b5b69cc00c51dedf27fdfa95e5c89e7a07ce,src/search.ts
66,https://github.com/pop-os/shell/commit/b654b5b69cc00c51dedf27fdfa95e5c89e7a07ce,src/window.ts
67,https://github.com/pop-os/shell/commit/e7f30249a18317de3a54dc185e3a547ee4a74022,src/extension.ts
68,https://github.com/pop-os/shell/commit/e7f30249a18317de3a54dc185e3a547ee4a74022,src/mod.d.ts
69,https://github.com/pop-os/shell/commit/e7f30249a18317de3a54dc185e3a547ee4a74022,src/stack.ts
70,https://github.com/pop-os/shell/commit/e7f30249a18317de3a54dc185e3a547ee4a74022,src/window.ts
71,https://github.com/pop-os/shell/commit/321588609a443902405908df59161b43a70f4698,src/window.ts
72,https://github.com/pop-os/shell/commit/a3b177b1c608fc6bc8cfd9e6d4d9ea3eb766cdc1,src/window.ts
73,https://github.com/pop-os/shell/commit/6f1a5d51d4077d43fdd3fe4dade2936c30395a6a,src/window.ts
74,https://github.com/pop-os/shell/commit/8dcf549c9dbc47f4962db505a89dcacc381e2d68,src/mod.d.ts
75,https://github.com/pop-os/shell/commit/8dcf549c9dbc47f4962db505a89dcacc381e2d68,src/window.ts
76,https://github.com/pop-os/shell/commit/98a39978855a19f7902ccf2abd0cffdf06f1285b,src/launcher.ts
77,https://github.com/pop-os/shell/commit/98a39978855a19f7902ccf2abd0cffdf06f1285b,src/window.ts
