,link,files
0,https://github.com/NarrativeScience-old/log.io/commit/bd653173652b11226204b4581506cba25e7ec677,.gitignore
1,https://github.com/NarrativeScience-old/log.io/commit/bd653173652b11226204b4581506cba25e7ec677,.npmignore
2,https://github.com/NarrativeScience-old/log.io/commit/bd653173652b11226204b4581506cba25e7ec677,LICENSE
3,https://github.com/NarrativeScience-old/log.io/commit/bd653173652b11226204b4581506cba25e7ec677,README.md
4,https://github.com/NarrativeScience-old/log.io/commit/bd653173652b11226204b4581506cba25e7ec677,inputs/file/.eslintrc
5,https://github.com/NarrativeScience-old/log.io/commit/bd653173652b11226204b4581506cba25e7ec677,inputs/file/babel.config.js
6,https://github.com/NarrativeScience-old/log.io/commit/bd653173652b11226204b4581506cba25e7ec677,inputs/file/bin/log.io-file-input
7,https://github.com/NarrativeScience-old/log.io/commit/bd653173652b11226204b4581506cba25e7ec677,inputs/file/config.json
